flag_restaurant_one_year,bin,camis,latitude,longitude,open_year,close_year,years_open,food_100,food_400,food_800,food_1000,bus_100,bus_400,bus_1000,train_100,train_400,train_1000,office_area,retail_area,residential_area,street_width_min,street_width_max,posted_speed,dist_station,dist_park,dist_school,office_450,retail_450,residential_450,ridership_morning_mean,ridership_midday_mean,ridership_evening_mean,ridership_night_mean,ridership_late_night_mean,idw_aadt_mean,idw_atvc_mean
1,1014459,50092613,40.75298491,-73.98918642,2019,2021,2,19,457,1360,1940,0,3,38,0,7,17,587078,19000,0,40,42,25,971.0654447,1026.236756,1638.681684,7111945,461636,80472,1376.417321,1506.568833,1487.558633,719.5192699,178.3090543,8668.674119,192.8611569
1,1034846,50010822,40.76285578,-73.97584271,2017,2019,2,41,238,973,1437,0,9,36,0,3,16,0,4600,5900,32,34,25,429.2293626,786.3150935,2604.268441,2523984,305012,922770,61.52334095,313.7562108,461.8984335,181.3889286,43.99219153,10282.37423,178.8848244
1,1078982,50059901,40.70739159,-74.01110552,2017,2019,2,6,268,561,651,0,1,16,1,8,21,240279,0,0,15,18,25,179.1963525,775.0332906,669.6830273,6014365,500730,4066081,165.098641,342.7609419,443.7251621,106.2722568,26.03088575,6808.184425,203.4074841
0,1004233,50091577,40.71929246,-73.98497113,2019,2019,0,25,239,647,1054,0,2,48,0,2,6,0,1900,13572,24,24,25,649.4883781,158.4558885,340.6182794,114020,141424,1374351,354.1730547,671.5758437,635.6536034,428.1390447,165.7139533,7416.903046,194.1718436
1,1009438,50004244,40.73264944,-73.99727939,2017,2019,2,17,225,955,1453,0,2,22,0,2,20,0,1250,6013,40,40,25,852.6099878,388.370404,998.6419043,82374,158445,2422837,299.0845139,787.354402,996.3576792,802.5665785,231.8887899,7790.346978,191.5288814
0,1015678,50071597,40.74484948,-73.9896136,2018,2019,1,32,272,1086,1559,0,5,42,0,3,15,0,2300,18568,32,34,25,296.9835851,801.4398892,796.4149996,1626907,391988,1624692,81.35586237,260.4354571,320.0035155,166.0405125,52.22506002,9087.514283,193.3485119
0,1015708,50115762,40.74560153,-73.98951604,2021,2021,0,23,344,1125,1605,0,5,45,1,2,15,0,900,0,32,34,25,400.6505522,1027.131372,604.4734983,1385262,412696,1564166,81.35586237,260.4354571,320.0035155,166.0405125,52.22506002,9820.780559,192.9336109
1,1045225,50064781,40.77254971,-73.9556137,2017,2019,2,19,178,466,592,1,7,49,0,1,5,0,1600,6981,30,32,25,1287.050163,1767.508073,727.5544709,48267,149425,2689649,301.4577082,670.8546017,729.25556,222.6850294,32.6170628,11502.70038,181.5165218
1,1052385,40510439,40.79033961,-73.94555496,2019,2021,2,8,74,186,268,0,11,44,0,1,5,0,1900,6420,50,50,25,583.0293853,383.7164165,270.0803316,90529,247218,2435094,217.2808393,324.908426,253.1805244,70.12871337,27.51702378,14342.27182,184.5881767
0,1008007,50084999,40.7263722,-74.00037161,2018,2019,1,16,242,899,1289,2,5,20,0,3,20,3344,3344,33442,38,38,25,927.8585853,596.5250552,1470.495674,117770,213529,1172353,48.34860649,325.2271441,453.1992766,155.4400376,42.2003554,8141.862775,198.9440534
1,1025451,41178124,40.76643902,-73.98332508,2019,2021,2,47,279,792,1157,2,11,39,0,3,12,493533,210263,0,38,38,25,709.4013896,515.7637192,981.751609,1656707,502557,3016986,502.1429799,1601.828665,1856.866041,805.3699712,147.098747,12096.06478,170.0100137
1,1014292,50042803,40.74828615,-73.99260138,2018,2020,2,21,309,1093,1591,1,3,42,0,2,17,1990,2000,0,60,60,25,431.6432069,1177.716077,694.5909707,3246396,295804,411734,125.5002838,319.181324,350.8875084,146.7679405,40.86466748,11460.3777,192.0637873
0,1036179,50089206,40.7524306,-73.9732442,2019,2019,0,39,273,880,1257,1,9,56,0,2,9,0,8800,0,70,70,25,930.2024143,919.2875164,2944.937264,4813035,293067,890861,1612.47102,2511.525188,3354.000049,999.4065995,221.5999305,12750.5784,192.9638787
1,1087286,50043436,40.81651677,-73.94662091,2017,2019,2,4,16,100,222,1,8,72,0,1,9,8272,27255,170511,30,30,25,446.275213,155.2178804,215.1854816,135298,96801,1002388,101.1824126,143.4119248,98.07681323,26.94911379,13.70311106,12529.64077,177.095961
0,1014516,50089281,40.7379496,-73.99823543,2019,2019,0,8,152,860,1321,0,2,20,0,4,17,0,2150,5500,52,54,25,623.2305456,680.2106101,913.117445,30462,225296,2299066,413.2111826,983.4852694,1177.267657,606.027602,139.8928704,9774.412153,190.2196053
0,1015898,50104379,40.74927887,-73.98395378,2021,2021,0,20,337,1335,1953,1,15,45,0,3,18,0,12500,115166,30,34,25,932.4553793,900.1815404,1319.334629,5331770,535793,692723,984.7442299,2088.110611,2730.168545,1283.508016,265.328455,10050.84606,195.1358404
0,1050400,50089594,40.77412896,-73.9513631,2019,2019,0,14,149,449,534,0,13,44,0,0,4,0,600,10050,70,70,25,1392.616084,1485.123921,588.218408,3723,67556,2668808,472.9150057,548.5675635,513.6560753,179.3584857,33.17997268,16772.0972,184.1975111
0,1059309,50100734,40.81085707,-73.9527956,2019,2020,1,10,29,159,237,2,13,64,1,1,5,0,7887,38058,60,60,25,48.00037325,228.7421599,439.2121247,90508,485692,764890,427.1513709,626.6628408,535.1469605,198.2018264,64.26940595,12110.98848,175.4524807
1,1034245,41350752,40.75584655,-73.98051595,2020,2022,2,51,369,1372,2022,1,10,46,0,4,22,170660,13487,0,40,40,25,787.8891427,879.7748466,883.7095477,3588510,2674152,95677,173.4765953,905.3328882,1623.422389,556.3186032,116.6863872,10004.69608,193.6998695
1,1077817,50049596,40.73104634,-74.00670754,2017,2019,2,14,204,674,825,1,5,17,0,1,7,0,6132,100633,34,42,20,1038.469042,325.273261,174.7295068,7539,68625,1484632,83.72296382,278.6796585,352.6093615,149.7757676,42.32861686,8218.092304,194.6329141
0,1090630,50110619,40.75159,-73.98421308,2021,2021,0,44,358,1434,2068,0,10,43,0,4,20,0,0,0,40,40,25,980.1259347,421.2919342,1429.305898,2885400,430011,794964,173.4765953,905.3328882,1623.422389,556.3186032,116.6863872,11046.32446,193.9822989
1,1025451,41197487,40.76643902,-73.98332508,2017,2019,2,47,279,792,1157,2,11,39,0,3,12,493533,210263,0,38,38,25,709.4013896,515.7637192,981.751609,1656707,502557,3016986,502.1429799,1601.828665,1856.866041,805.3699712,147.098747,12096.06478,170.0100137
0,1006754,50106844,40.72900112,-73.98860943,2021,2021,0,64,378,944,1402,1,2,39,0,2,11,0,15851,0,30,30,25,704.2215652,300.2555382,997.2611822,433880,246125,840936,179.6869401,339.2407457,374.9209186,259.3593844,69.26781827,8364.726893,195.2387307
0,1036474,50114977,40.75845753,-73.97091355,2021,2022,1,44,298,989,1327,0,7,45,0,2,12,1466024,149455,0,32,35,25,201.8127373,1033.719454,637.0398206,8042274,354186,818206,324.2068626,1063.379715,1617.372645,446.4698203,92.64014585,12452.26927,188.9830981
0,1036474,50115352,40.75845753,-73.97091355,2022,2022,0,44,298,989,1327,0,7,45,0,2,12,1466024,149455,0,32,35,25,201.8127373,1033.719454,637.0398206,8042274,354186,818206,324.2068626,1063.379715,1617.372645,446.4698203,92.64014585,12452.26927,188.9830981
0,1061987,50087301,40.82688357,-73.9464066,2019,2019,0,6,69,153,188,0,11,52,0,3,8,0,500,8725,60,60,25,985.9967284,753.3362592,278.5997292,141169,24959,958241,225.8518764,262.8447019,155.546897,59.64932123,41.11998015,15410.48717,175.8455032
0,1083732,50018245,40.76214128,-73.98769768,2022,2022,0,15,383,1142,1563,0,3,40,0,3,15,0,0,0,30,34,25,494.2992845,440.1448623,324.9882022,1694224,398969,7296752,208.5400605,486.8384249,474.2337006,317.0416878,78.32521528,9594.180851,190.4270548
0,1015030,50106972,40.74619199,-73.99410655,2021,2022,1,11,196,929,1459,0,5,39,0,4,15,675,3014,0,58,58,25,412.1435723,1310.258569,679.9520572,1612294,417037,1402568,125.5002838,319.181324,350.8875084,146.7679405,40.86466748,10975.05597,190.1167922
1,1028816,50057156,40.77925798,-73.97374249,2017,2019,2,0,19,272,344,0,2,42,0,1,6,0,0,0,30,30,25,863.228755,97.85455221,827.3605001,13000,0,1125873,103.2799207,421.5657971,442.3818551,93.63089087,15.43080529,10882.06467,163.6358397
1,1034202,50047718,40.75552562,-73.98174688,2017,2019,2,29,365,1382,2123,0,8,42,0,5,20,452297,19703,0,35,38,25,370.5894865,359.2080842,337.8676965,10358448,1467071,55759,173.4765953,905.3328882,1623.422389,556.3186032,116.6863872,10000.06382,194.0636343
1,1001685,40827287,40.71408935,-73.99871944,2019,2021,2,35,174,613,1008,0,6,31,0,0,21,0,1500,6104,26,26,25,1378.80029,240.5830629,646.322857,355539,315844,1753562,200.4066527,678.2650965,768.004913,191.9313834,38.34869064,7036.240424,209.9756416
0,1034228,50077362,40.75559669,-73.9799746,2018,2019,1,36,386,1329,2045,2,10,47,0,3,21,98336,14600,0,40,40,25,674.1484596,717.9979436,1125.83221,4170868,409487,49718,173.4765953,905.3328882,1623.422389,556.3186032,116.6863872,9815.828525,192.5941053
1,1036177,50058520,40.75237868,-73.97424039,2017,2019,2,46,295,895,1381,1,8,52,0,2,10,348181,11145,0,35,35,25,801.0137343,958.7807299,2893.356111,5838482,328268,890861,1612.47102,2511.525188,3354.000049,999.4065995,221.5999305,11932.36394,192.5806806
0,1063351,50085705,40.83631571,-73.94323683,2018,2019,1,9,67,118,161,3,11,39,0,2,6,0,5000,100000,30,30,25,920.2460192,65.24152411,755.5763568,29647,118823,1419286,257.686448,281.2918236,162.8374042,52.35063672,43.70912507,18110.56928,184.169279
1,1088910,50045850,40.74203859,-73.98711679,2017,2019,2,7,274,974,1310,1,11,53,0,3,17,14622,0,0,32,34,25,446.8883801,77.81356383,126.1387543,4115798,178720,165338,247.0244484,597.9281576,623.5802993,230.8537294,46.94066508,10059.74287,195.6042413
1,1044742,50033902,40.76422873,-73.95861553,2017,2019,2,6,101,365,528,0,10,40,0,0,6,0,2884,12990,70,70,25,1590.3273,160.1014077,335.9350015,448089,80653,1733694,369.457623,626.3120037,813.7299029,235.603658,32.44325607,13057.46681,198.5186028
1,1075481,41615257,40.81532499,-73.95856196,2017,2019,2,10,43,115,155,3,10,48,1,1,5,940,4983,37103,38,38,25,100.3765394,437.9580816,891.8395465,940,54228,1991016,123.3509833,226.0460576,210.5708291,85.41275356,22.77311535,14755.40231,176.01388
1,1000060,50048590,40.71452196,-74.0156771,2017,2019,2,24,78,315,461,0,1,11,0,0,17,1734387,78736,0,14,15,25,1069.407486,3.390763252,1065.900794,8324720,561983,0,183.5446981,348.1825296,386.7862094,81.85457259,24.54167562,11749.88844,198.1292997
0,1042479,50100867,40.76799085,-73.96395982,2021,2022,1,2,76,367,596,0,8,43,1,1,7,0,30497,884424,30,30,25,41.71989922,541.279026,993.5569032,1620776,191182,3315655,157.9370615,602.3355768,647.776847,187.4746246,20.6884932,11904.1646,191.3032343
0,1064156,50095918,40.86264594,-73.92846741,2020,2020,0,2,63,131,182,0,3,22,0,2,6,2000,3000,34176,32,34,25,956.7605087,463.4467016,690.9353571,2000,28336,1151453,179.2074529,185.4800713,103.9340317,38.47091197,35.22239749,18408.94298,200.4317894
1,1002395,50017080,40.71627144,-73.99810615,2019,2021,2,36,275,744,1070,0,3,34,0,3,19,0,2038,9074,24,26,25,1189.713959,325.8496342,742.625578,532196,472230,851301,196.6609724,1053.437561,1351.476505,523.3376345,84.09542707,7966.632992,206.9778603
0,1010085,50078622,40.73046736,-74.00254733,2018,2019,1,26,384,783,1069,0,6,18,0,4,13,0,1875,0,24,25,25,811.6203192,51.76304429,1145.330627,23717,194453,1292431,299.0845139,787.354402,996.3576792,802.5665785,231.8887899,7355.669672,183.9961822
0,1055941,50097324,40.79901449,-73.96303278,2021,2022,1,12,68,183,267,1,13,54,0,1,9,0,1500,6000,60,62,25,1185.801662,252.5893461,545.0459628,279842,55313,1106499,98.28256044,123.3961642,89.96514729,29.0082114,12.33676888,13991.64372,173.4566955
0,1069249,50036220,40.74282304,-73.9829124,2018,2019,1,31,243,833,1218,0,6,56,0,2,8,0,0,0,36,36,25,315.7679212,920.62643,640.9755359,2439793,198047,1054042,201.9866795,429.6357254,499.3011351,212.2576087,55.73475984,8783.774486,196.037013
1,1087618,50011932,40.70401811,-74.0126378,2017,2019,2,20,178,396,504,0,1,10,0,6,15,0,1,0,24,28,25,342.5019647,322.4388053,388.3966895,6945196,276941,239647,374.3028253,630.9954129,678.6138536,164.8977203,71.8726233,9117.49119,206.427391
1,1057434,50101851,40.80301369,-73.94896518,2020,2022,2,1,38,160,250,2,12,56,0,1,9,0,976,4309,30,32,25,388.560913,743.3721677,350.9506424,25000,129268,938802,198.8752584,241.750927,170.47157,58.79742146,22.66116271,13771.44254,177.7679406
0,1084667,50070225,40.76059821,-73.98361172,2018,2019,1,21,351,1383,1889,1,5,42,1,5,19,1009629,10371,0,30,34,25,277.3358521,601.1200894,946.7048121,8539623,483500,406454,146.8089931,468.9047371,662.3371368,423.0446525,82.84380889,9238.700571,188.0263781
0,1085979,41511427,40.7518426,-73.98485548,2018,2019,1,23,360,1413,2072,0,9,44,0,5,20,37646,6515,260784,40,40,25,956.4910259,579.3788633,1483.039372,3372095,300218,599931,984.7442299,2088.110611,2730.168545,1283.508016,265.328455,12170.19161,201.872103
1,1005837,50015372,40.72718907,-73.98437042,2018,2020,2,68,378,887,1164,0,5,52,0,0,7,0,1727,8311,30,30,20,1620.026848,75.95670912,923.7832296,0,152903,842801,344.129521,587.9586515,587.1272785,331.0768369,87.91929514,7940.953933,183.6791568
0,1008323,50011722,40.72890287,-74.00068913,2018,2019,1,61,333,860,1225,0,6,20,0,3,15,0,1212,4053,30,32,25,1188.739757,271.4239886,1455.413226,73724,221707,1603822,86.41075857,299.420679,409.3444132,148.8946652,29.33337096,7767.647849,193.8521686
0,1087769,50109928,40.74073489,-73.98769804,2021,2021,0,18,237,936,1281,3,12,51,0,3,17,0,7210,140518,30,32,25,392.7590033,104.9527163,701.1412246,2420356,297522,1261699,115.9892457,450.8629832,548.5874335,214.764388,42.02652169,9301.051481,195.0266286
0,1006677,50086516,40.72849874,-73.98775082,2019,2019,0,41,403,982,1342,1,3,43,0,1,11,0,2920,14598,30,30,25,939.1150259,505.0733459,948.454636,115762,217560,988397,179.6869401,339.2407457,374.9209186,259.3593844,69.26781827,9399.577649,195.3646989
1,1016981,50035574,40.7466716,-73.98583469,2017,2019,2,61,337,1222,1748,0,10,44,0,4,20,152454,8000,0,32,34,25,867.6786722,957.9169859,714.0181728,2563737,356847,1441637,274.4527969,582.1307022,650.9962935,239.4602567,51.55925783,9375.103937,191.6923624
0,1079227,50118302,40.71499514,-73.99962845,2022,2022,0,14,198,664,1024,0,6,32,0,3,21,0,2640,10560,22,25,25,1258.584784,43.55360124,916.2675896,834361,269697,1045965,200.4066527,678.2650965,768.004913,191.9313834,38.34869064,8468.828767,209.3228754
1,1084667,40959649,40.76059821,-73.98361172,2019,2021,2,21,351,1383,1889,1,5,42,1,5,19,1009629,10371,0,30,34,25,277.3358521,601.1200894,946.7048121,8539623,483500,406454,146.8089931,468.9047371,662.3371368,423.0446525,82.84380889,9238.700571,188.0263781
0,1034233,50114000,40.75581635,-73.98049069,2021,2022,1,51,371,1372,2023,1,10,46,0,4,22,0,1436,12432,40,40,25,626.4060607,714.2069647,954.1751697,3957445,2695311,90005,173.4765953,905.3328882,1623.422389,556.3186032,116.6863872,9917.245803,192.8695678
1,1029648,41684505,40.77579261,-73.97998656,2017,2019,2,13,121,223,333,1,11,46,0,3,7,0,2200,9970,30,30,25,949.9315601,480.9370963,731.3970058,5840,114081,1733256,174.1935088,494.2565951,505.7692347,278.4446508,31.47244723,12864.44811,173.9792505
1,1005274,50104160,40.71797554,-73.990296,2020,2022,2,28,316,923,1191,0,5,43,0,4,14,0,1800,4800,24,25,25,731.4888517,196.7153688,289.7467254,126570,291061,795180,354.1730547,671.5758437,635.6536034,428.1390447,165.7139533,7730.96346,193.5780495
0,1008140,50088578,40.72765398,-74.00247506,2019,2019,0,20,325,793,1126,2,7,19,0,2,15,0,1290,3126,24,25,25,613.4830253,33.59399248,1066.139588,30290,102398,1147175,86.41075857,299.420679,409.3444132,148.8946652,29.33337096,8627.828621,188.6649044
0,1038770,50093864,40.75153508,-73.97028496,2019,2020,1,11,153,619,918,0,16,41,0,0,5,15000,10465,352506,30,32,25,1822.103593,161.6549439,2712.234738,2513355,189691,3192759,1612.47102,2511.525188,3354.000049,999.4065995,221.5999305,11362.23023,196.4074442
0,1006750,50074239,40.72885286,-73.98825948,2022,2022,0,62,391,961,1375,1,2,42,0,1,11,0,4088,5772,30,30,25,860.6738318,339.2478705,1047.381395,161485,265602,853421,179.6869401,339.2407457,374.9209186,259.3593844,69.26781827,8484.302749,195.3238636
0,1020359,50089148,40.74753684,-73.97388497,2019,2020,1,13,120,539,895,1,12,47,0,0,5,0,5000,106570,35,35,25,1588.475685,642.5793179,1266.35856,1438949,110720,4885108,1612.47102,2511.525188,3354.000049,999.4065995,221.5999305,13461.3708,198.2589727
1,1025451,41198297,40.76643902,-73.98332508,2017,2019,2,47,279,792,1157,2,11,39,0,3,12,493533,210263,0,38,38,25,709.4013896,515.7637192,981.751609,1656707,502557,3016986,502.1429799,1601.828665,1856.866041,805.3699712,147.098747,12096.06478,170.0100137
0,1037545,50077729,40.7501885,-73.97485119,2018,2019,1,13,248,814,1280,2,9,50,0,2,8,360000,20000,0,35,35,25,813.1805857,897.992203,2128.086695,7179582,306213,262101,1612.47102,2511.525188,3354.000049,999.4065995,221.5999305,12741.93918,191.0956912
1,1064915,50040374,40.86720383,-73.92253296,2017,2019,2,7,67,169,178,2,4,17,0,1,5,0,6632,0,60,60,25,777.8545041,99.97475776,416.5143477,13500,67407,941250,225.6870175,193.1571178,111.271497,38.7818119,34.30773193,17441.44024,192.7221729
1,1007896,50000013,40.72375077,-73.99374056,2017,2019,2,11,232,1104,1752,0,4,27,0,6,16,0,1950,2250,24,25,25,709.5220225,403.4501245,1060.904351,185115,285236,1619271,243.6633568,848.3870609,1154.614477,518.6735796,121.7613713,8119.122654,199.6935213
1,1025076,40424894,40.76134282,-73.99048819,2019,2021,2,42,338,1001,1408,0,6,29,0,1,12,0,1675,7000,70,70,25,1234.862565,170.2272969,405.4604264,376693,177564,1346213,208.5400605,486.8384249,474.2337006,317.0416878,78.32521528,11891.12236,210.6572992
0,1036185,50081185,40.75450075,-73.97595043,2018,2019,1,38,306,1185,1627,0,8,55,0,3,14,1177646,34930,0,26,56,25,839.5374952,1234.730894,2183.350996,10751809,273196,0,1612.47102,2511.525188,3354.000049,999.4065995,221.5999305,17705.66819,192.0128748
1,1040809,41138977,40.76540201,-73.97186355,2020,2022,2,6,120,541,961,0,2,34,0,1,13,18897,0,0,35,35,25,346.0369056,101.5824908,2061.295205,1504141,501932,1172731,50.56310746,367.0909213,540.3281032,164.7844838,26.09993478,10311.81338,161.5960632
1,1007285,50071019,40.72367957,-74.00151886,2020,2022,2,3,160,859,1206,0,3,20,0,3,18,0,1900,31350,24,25,25,967.0179921,567.4565211,906.4917996,340466,480443,1075720,48.34860649,325.2271441,453.1992766,155.4400376,42.2003554,7013.14449,201.8949159
0,1008952,50115040,40.73083486,-73.99140182,2021,2021,0,11,243,1007,1512,0,2,38,1,2,15,720000,220000,0,30,32,25,38.92661537,323.76643,314.5909263,1967585,439979,2521862,179.6869401,339.2407457,374.9209186,259.3593844,69.26781827,8323.975994,192.5375921
0,1018056,50108514,40.73986441,-73.98449013,2022,2022,0,29,228,766,1171,1,13,57,0,2,10,1000,1000,3000,50,50,25,510.510429,975.8652391,346.36915,1262672,274821,1030088,247.0244484,597.9281576,623.5802993,230.8537294,46.94066508,10694.17405,195.8843938
1,1024736,50057533,40.75987138,-73.98784971,2020,2022,2,23,390,1289,1808,0,2,40,0,4,15,2926,6183,235965,34,36,25,857.9313179,665.6083826,505.6076776,148544,1205606,1072630,146.8089931,468.9047371,662.3371368,423.0446525,82.84380889,11334.14292,194.561605
1,1052472,50034094,40.79366635,-73.94022519,2017,2019,2,13,61,226,271,0,5,38,0,1,3,0,800,7115,30,30,25,1097.755629,593.8933607,414.6904079,2400,65074,913439,219.95196,259.7836997,170.7526979,55.10004677,28.70738142,15494.58739,187.3797503
0,1011422,50092943,40.73780126,-74.00565815,2019,2019,0,17,145,581,811,0,3,14,0,1,9,0,1700,4468,50,50,25,1564.214372,141.0306895,1889.298959,56305,88568,1431677,275.4264849,998.5110434,1296.335111,636.2417412,169.6118047,8700.797884,192.6040943
1,1015856,50055164,40.74863426,-73.98714799,2019,2021,2,25,362,1271,1847,0,7,43,0,4,23,0,4805,0,30,34,25,427.266941,227.3560154,930.0180897,6415995,1131429,1264608,984.7442299,2088.110611,2730.168545,1283.508016,265.328455,10958.09182,191.8796188
1,1010006,41186217,40.73221019,-74.00531489,2018,2020,2,8,262,716,931,0,5,19,0,1,8,0,2112,13474,24,24,20,744.689111,775.5914549,180.3161538,3961,196309,1341422,122.0010953,259.5622631,266.0474756,219.5916714,83.94983796,5692.570134,192.5736593
1,1001823,50072352,40.71405916,-73.99873747,2018,2020,2,36,174,606,1005,0,6,31,0,0,21,2340,4262,7020,26,26,25,1243.188092,145.2347949,653.3040672,304192,245577,2376152,200.4066527,678.2650965,768.004913,191.9313834,38.34869064,7531.159804,210.4041252
1,1025014,50059199,40.76012948,-73.98875931,2017,2019,2,51,382,1180,1718,0,3,38,0,3,14,20308,4000,0,32,32,25,1083.289715,443.1652389,452.2078621,651782,234560,1032982,2703.754781,3235.71124,3666.633797,2372.335545,685.697381,10339.27609,193.8839859
0,1058335,50086452,40.8151796,-73.94007934,2019,2019,0,6,31,85,123,1,13,50,0,1,5,0,1500,17244,30,30,25,387.9233541,255.4226238,691.3843183,8467,33613,885671,227.678349,272.2292368,196.0158549,62.74744633,32.06095784,15216.08054,178.9832501
1,1008281,50037940,40.72735482,-73.99956705,2017,2019,2,19,257,894,1350,2,5,20,0,3,17,0,6586,5403,36,38,25,1151.744134,343.2143185,1760.472891,79666,215501,1189000,86.41075857,299.420679,409.3444132,148.8946652,29.33337096,8279.70306,197.1312036
1,1009083,50000910,40.7327037,-73.98761653,2018,2020,2,16,186,921,1271,2,8,44,0,3,12,0,2625,0,30,34,25,447.4401616,758.3876872,936.0256273,233627,241399,1309825,43.72197759,146.938076,190.0769181,143.9249473,44.92141825,9771.48114,190.0719473
1,1000005,50032973,40.70253319,-74.01256178,2017,2019,2,15,138,301,441,0,1,8,1,3,13,1848626,39500,0,38,40,25,283.0290791,72.0845359,819.6112065,4545544,92031,126420,374.3028253,630.9954129,678.6138536,164.8977203,71.8726233,10282.59697,210.3133386
1,1013108,41104863,40.74251416,-74.00051966,2017,2019,2,18,219,607,931,0,4,21,0,3,11,0,2020,7220,68,70,25,692.3849732,370.2268323,296.7351796,322929,195063,1361012,275.4264849,998.5110434,1296.335111,636.2417412,169.6118047,10821.35125,195.3525055
1,1015987,41338149,40.75239717,-73.98586596,2019,2021,2,17,402,1427,2106,0,8,42,0,8,19,0,3700,0,40,40,25,1096.228297,471.1387806,1376.369623,3571560,281316,599931,173.4765953,905.3328882,1623.422389,556.3186032,116.6863872,12368.06198,195.7849869
0,1033560,50103992,40.79126638,-73.97423612,2022,2022,0,8,74,212,283,2,7,45,0,2,5,0,4000,210011,30,30,25,1055.424734,63.80336351,675.511842,2350,137511,2736660,582.4341165,867.6646852,704.7831289,260.9679649,58.44692526,15037.19391,176.4737175
0,1039940,50107549,40.75761094,-73.96651383,2021,2021,0,10,257,620,963,1,12,36,0,1,7,0,2060,2000,70,70,25,760.912927,402.9691379,653.4166229,2135885,215219,2862107,324.2068626,1063.379715,1617.372645,446.4698203,92.64014585,14442.7501,193.9550231
1,1002825,41305738,40.72236991,-74.00973711,2017,2019,2,4,61,313,549,0,1,16,0,1,11,0,1163,3368,32,34,25,996.6720729,961.5335295,1069.841496,2401555,109812,1804025,39.28250768,121.0893667,164.7317462,59.86605691,24.28141347,9828.43544,206.9251222
0,1009567,50074903,40.73485623,-73.99700146,2018,2019,1,6,188,930,1390,0,2,22,0,2,17,0,0,0,30,30,25,1021.659497,528.6413862,393.7712377,146087,122346,1769567,413.2111826,983.4852694,1177.267657,606.027602,139.8928704,8010.685314,192.6218434
1,1026950,41122841,40.76327272,-73.99651645,2017,2019,2,6,80,405,707,0,7,17,0,0,3,0,3016,0,35,35,25,2815.42853,829.3089115,586.4169874,1806195,233447,1228710,208.5400605,486.8384249,474.2337006,317.0416878,78.32521528,11285.06088,200.5435203
