bin,year,idw_aadt
1088075,2021,23793.664560468187
1003420,2019,8292.816388093464
1003420,2020,8346.292307364169
1003420,2021,9436.25596770346
1026995,2019,11930.032207301487
1026995,2020,11692.353906180213
1026995,2021,13053.676677969468
1015407,2019,9228.502889740372
1015407,2020,9218.594857934862
1015407,2021,10307.239683034648
1056507,2019,13617.354514802953
1056507,2020,14449.682713451286
1056507,2021,16258.072546179796
1080044,2019,9486.118846789614
1080044,2020,10060.081592463057
1080044,2021,11259.630654431701
1007039,2019,7254.906460388958
1007039,2020,7326.939256380378
1007039,2021,8206.744766803318
1090050,2019,12973.78989313321
1090050,2020,14332.585651958327
1090050,2021,16098.976012225528
1004974,2019,7371.728658933122
1004974,2020,7455.033483668144
1004974,2021,8378.768745983214
1006942,2019,8010.530685648314
1006942,2020,7559.434379308198
1006942,2021,8488.84820437056
1060192,2019,13681.756907340507
1060192,2020,15558.81603411587
1060192,2021,17517.18029902292
1019781,2019,9111.584089041238
1019781,2020,9099.424824161882
1019781,2021,10107.51517849903
1053793,2019,13367.174648754368
1053793,2020,14883.132127232342
1053793,2021,16706.756794662513
1052280,2019,12469.335235422612
1052280,2020,13353.220386001678
1052280,2021,15053.204894543374
1077616,2019,8779.5980136702
1077616,2020,8119.777075978564
1077616,2021,9147.642411386387
1090574,2019,23000.74785032088
1090574,2020,24525.13810508704
1090574,2021,27698.633989830014
1054557,2019,14193.919040161461
1054557,2020,15398.345507683325
1054557,2021,17204.98320173175
1052766,2019,12173.20361441257
1052766,2020,13223.947538035478
1052766,2021,14716.17772969783
1079187,2019,9288.663504931092
1079187,2020,8916.007454912535
1079187,2021,9911.258067903549
1002019,2019,8936.163610686508
1002019,2020,8609.480247880429
1002019,2021,9623.975875607344
1005275,2019,8615.784393999344
1005275,2020,8791.88034597636
1005275,2021,9890.907734080225
1012986,2019,11827.158412899927
1012986,2020,11925.722817598606
1012986,2021,13312.549991123838
1038585,2019,13869.105994961585
1038585,2020,13623.840005241349
1038585,2021,15285.945217582292
1090634,2019,10929.157508987942
1090634,2020,10409.582426755464
1090634,2021,11544.590632775735
1038624,2019,12094.11974068397
1038624,2020,11507.506233699136
1038624,2021,12848.765895357676
1004137,2019,10284.115536328774
1004137,2020,10699.992738619994
1004137,2021,12006.723030576255
1009110,2019,8901.021947251273
1009110,2020,8557.356083184788
1009110,2021,9560.765967605636
1056029,2019,12513.874356049822
1056029,2020,13086.435444316803
1056029,2021,14711.25088434254
1019910,2019,10183.166484991803
1019910,2020,9487.889994058725
1019910,2021,10554.61441966796
1026808,2019,12244.357456462658
1026808,2020,11769.632579965331
1026808,2021,13224.174239807515
1006431,2019,8460.775770039905
1006431,2020,8155.0870754253265
1006431,2021,9091.295698942313
1086941,2019,13372.542608415928
1086941,2020,15177.657475443111
1086941,2021,17081.387302435458
1013972,2019,8584.821241864864
1013972,2020,8673.031213343997
1013972,2021,9661.107533883152
1018179,2019,11976.039893893712
1018179,2020,10870.905775656516
1018179,2021,12130.43765665641
1005827,2019,7691.997541004219
1005827,2020,7718.378561336881
1005827,2021,8608.735596741439
1019122,2019,11722.334306005116
1019122,2020,11756.014763923193
1019122,2021,13106.331237598311
1001360,2019,10995.470393601641
1001360,2020,10232.658320558345
1001360,2021,11584.351522487235
1080071,2019,8702.942725228271
1080071,2020,8404.437512779463
1080071,2021,9423.307046761622
1036226,2019,13132.095178349862
1036226,2020,12971.49637930403
1036226,2021,14504.93521235121
1001443,2019,8592.918779554186
1001443,2020,8324.515292048538
1001443,2021,9356.992925285738
1000840,2019,6593.491182114425
1000840,2020,6674.672771801858
1000840,2021,7513.301108174063
1057674,2019,12278.70378453129
1057674,2020,13178.687022214159
1057674,2021,14788.442699351568
1010346,2019,30398.29330128632
1010346,2020,36651.724701600324
1010346,2021,39622.828938517785
1086357,2019,12959.370778231525
1086357,2020,14010.391851356146
1086357,2021,15484.13581980306
1025214,2019,10010.545878310013
1025214,2020,9448.487199989426
1025214,2021,10508.08675828724
1008934,2019,8925.248225698917
1008934,2020,9344.634741430496
1008934,2021,10478.502502797794
1090005,2019,9255.151970941952
1090005,2020,9117.759957418111
1090005,2021,10262.703317725582
1063073,2019,13277.268956084348
1063073,2020,14199.900250377032
1063073,2021,15656.79375641495
1084704,2019,14129.403884075533
1084704,2020,14521.80523964418
1084704,2021,16232.201354409599
1055108,2019,10789.613871049341
1055108,2020,11865.787821085196
1055108,2021,13336.193937808683
1073155,2019,11487.58821054405
1073155,2020,12118.651661657923
1073155,2021,13721.80398716606
1028618,2019,10297.559967036648
1028618,2020,9399.688424993406
1028618,2021,10582.713019981442
1077596,2019,8409.346752219893
1077596,2020,8439.813021606782
1077596,2021,9513.125244138322
1014500,2019,9890.33421331511
1014500,2020,9689.32440101899
1014500,2021,10748.493004055585
1089257,2019,11046.541989012843
1089257,2020,11314.811732910459
1089257,2021,12636.128555066325
1087867,2019,7692.863379806122
1087867,2020,6806.159777830789
1087867,2021,7699.96049521153
1063372,2019,16066.394975825431
1063372,2020,17978.06546527372
1063372,2021,20032.60952349641
1055973,2019,12568.559928930266
1055973,2020,13581.176868244922
1055973,2021,15275.958525649852
1037576,2019,12396.539581324472
1037576,2020,12496.91262410307
1037576,2021,13922.145714754686
1088620,2019,6645.973601303456
1088620,2020,6741.735186964655
1088620,2021,7588.308683100984
1084098,2019,11730.377544695808
1084098,2020,12876.057519420221
1084098,2021,14423.183545489712
1056647,2019,13043.1770791512
1056647,2020,14196.199471102524
1056647,2021,15996.364867247605
1077812,2019,6955.867684267948
1077812,2020,7052.587626136689
1077812,2021,7975.745517466968
1036177,2019,12288.976541055403
1036177,2020,11111.4921118609
1036177,2021,12396.623174973653
1083301,2019,13307.433411434753
1083301,2020,13878.073828365325
1083301,2021,15584.478194640118
1005291,2019,8478.757909729618
1005291,2020,8678.848821351583
1005291,2021,9791.26963419885
1025204,2019,9992.725945470433
1025204,2020,9617.753540680105
1025204,2021,10702.887498393186
1081540,2019,10346.926104289845
1081540,2020,10043.15717125128
1081540,2021,11230.001775816718
1078819,2019,10912.922820199265
1078819,2020,11386.503957297955
1078819,2021,12739.589161821756
1077214,2019,14413.451954363263
1077214,2020,16806.296163809624
1077214,2021,18449.303319384777
1012231,2019,10113.50137145439
1012231,2020,10282.565004667826
1012231,2021,11534.748760396136
1080755,2019,7196.3498296874295
1080755,2020,7198.315629880116
1080755,2021,8037.924585093955
1088591,2019,13943.137365240344
1088591,2020,13249.501267501348
1088591,2021,14800.546749040142
1003073,2019,7952.853367031503
1003073,2020,7687.349314169936
1003073,2021,8593.814267936266
1052349,2019,14506.57467434852
1052349,2020,14666.626882294395
1052349,2021,16430.814646723473
1014170,2019,9264.68951449125
1014170,2020,9355.705109339715
1014170,2021,10423.430761689417
1063953,2019,15402.192441049936
1063953,2020,18127.29234277161
1063953,2021,19973.073395361967
1028857,2019,12852.927894825454
1028857,2020,13101.928853852889
1028857,2021,14625.303804774043
1087677,2019,9514.397040054328
1087677,2020,9648.696790653918
1087677,2021,10747.58939325844
1057403,2019,11650.0489466408
1057403,2020,12742.438145823528
1057403,2021,14415.620250118272
1001142,2019,9699.000611451776
1001142,2020,9857.967063590992
1001142,2021,11077.093680915033
1089754,2019,17156.32993864778
1089754,2020,18941.808342460496
1089754,2021,21006.7432941142
1089041,2019,18851.85659585216
1089041,2020,20958.669423440308
1089041,2021,23374.249711868637
1007808,2019,7295.616753171608
1007808,2020,7507.706919811161
1007808,2021,8409.433765615866
1044707,2019,12295.897405926811
1044707,2020,11251.92426722021
1044707,2021,12600.56105612768
1009094,2019,7155.457804833296
1009094,2020,6764.917972694269
1009094,2021,7579.0010518885965
1008832,2019,6171.267399446221
1008832,2020,5853.848482971234
1008832,2021,6604.1181187870725
1080732,2019,11939.89007948428
1080732,2020,12017.17974141314
1080732,2021,13367.107903149521
1006416,2019,8956.488182191002
1006416,2020,8420.29655784823
1006416,2021,9402.923037941619
1007326,2019,6884.826534150765
1007326,2020,7037.5743893988
1007326,2021,7895.182144458375
1025126,2019,10775.199324160818
1025126,2020,11113.803176437234
1025126,2021,12393.970942003456
1083324,2019,7392.535140948557
1083324,2020,7353.377296989945
1083324,2021,8268.254397237959
1006690,2019,7711.020423865812
1006690,2020,7580.980410156151
1006690,2021,8450.138768245228
1077219,2019,6696.154682731349
1077219,2020,6805.085717760623
1077219,2021,7659.01619789934
1007638,2019,6471.550198214304
1007638,2020,6611.169053993966
1007638,2021,7363.131178618743
1011760,2019,7104.889952731068
1011760,2020,7175.961047476006
1011760,2021,8093.358744408854
1082884,2019,9660.871979865447
1082884,2020,9914.458805240218
1082884,2021,11174.033054696427
1048547,2019,15126.347518597078
1048547,2020,14491.875128770724
1048547,2021,16243.038120488805
1014442,2019,10043.764805077664
1014442,2020,9892.002931695164
1014442,2021,10979.727385088026
1029907,2019,11720.324811964805
1029907,2020,11826.408663555429
1029907,2021,13273.700506201101
1016121,2019,7867.133624271395
1016121,2020,7576.586585456525
1016121,2021,8520.351792426276
1014541,2019,8666.507670124496
1014541,2020,8694.66551923057
1014541,2021,9725.485085071825
1081488,2019,12405.045165517467
1081488,2020,12637.973073944922
1081488,2021,14172.543380181753
1081489,2019,11796.765853825951
1081489,2020,11901.565128961429
1081489,2021,13360.192616109665
1015003,2019,9256.828676596437
1015003,2020,9132.49549221464
1015003,2021,10168.387513912347
1003089,2019,7641.009600466175
1003089,2020,7443.773471432895
1003089,2021,8340.195630571843
1087060,2019,11317.8349745623
1087060,2020,11880.450527206642
1087060,2021,13334.548775695062
1024712,2019,10380.488699458765
1024712,2020,9708.064208725407
1024712,2021,10795.015129572232
1064013,2019,16035.663771588794
1064013,2020,18658.646811151517
1064013,2021,20587.99656223203
1018184,2019,10687.56334826045
1018184,2020,9868.704941290958
1018184,2021,11002.159520902556
1018460,2019,10635.880240085222
1018460,2020,10742.65274083183
1018460,2021,11964.796525284104
1009222,2019,7538.661263482086
1009222,2020,6742.948064007536
1009222,2021,7539.750704191623
1081207,2019,11044.273447982432
1081207,2020,10419.027465734189
1081207,2021,11654.650165128332
1058666,2019,11663.404388099587
1058666,2020,13033.3031964657
1058666,2021,14607.392610703755
1005556,2019,7252.5149217778835
1005556,2020,7160.28719475067
1005556,2021,8043.4998891698015
1061160,2019,10269.87382139947
1061160,2020,11710.321386696347
1061160,2021,13094.927291448159
1034504,2019,10245.062189950235
1034504,2020,10027.656479242334
1034504,2021,11151.546921677189
1086901,2019,12562.848818670593
1086901,2020,12954.849775221279
1086901,2021,14564.31466883581
1084539,2019,17345.60248859146
1084539,2020,19251.545074028934
1084539,2021,21431.037700076475
1081875,2019,19317.225201161487
1081875,2020,22760.094479361618
1081875,2021,24925.48159636106
1007789,2019,7021.703336398373
1007789,2020,7198.300149095003
1007789,2021,8070.981087112779
1025223,2019,11503.732324500677
1025223,2020,11550.434864855377
1025223,2021,12894.043114012287
1090104,2019,12041.596701765233
1090104,2020,11570.920129673385
1090104,2021,12838.08340563753
1052003,2019,13026.952636071926
1052003,2020,13208.829250749368
1052003,2021,14755.29192208125
1015083,2019,9345.888080622897
1015083,2020,9503.101915159368
1015083,2021,10571.202758671103
1008454,2019,8178.489454777524
1008454,2020,7796.514270247077
1008454,2021,8793.952521417017
1025081,2019,10636.081910875791
1025081,2020,9628.664265849095
1025081,2021,10708.299986506188
1054804,2019,14965.450085417298
1054804,2020,16844.079728535035
1054804,2021,18841.768192111762
1055050,2019,11715.615389038498
1055050,2020,12796.426268128569
1055050,2021,14474.180834512183
1078779,2019,9803.694435193489
1078779,2020,10516.802797148654
1078779,2021,11709.322422376432
1003958,2019,7935.939303088563
1003958,2020,7945.808337784425
1003958,2021,8921.158194096171
1072008,2019,10891.924678310994
1072008,2020,10459.34143746242
1072008,2021,11737.308046536493
1004165,2019,7760.866391954742
1004165,2020,8068.865900398804
1004165,2021,9102.557897938403
1052623,2019,14435.191580440807
1052623,2020,15592.317129676017
1052623,2021,17451.755343501187
1020096,2019,13143.916834935433
1020096,2020,13548.402751024752
1020096,2021,15085.362946489888
1019845,2019,11089.679130366743
1019845,2020,10067.75814688303
1019845,2021,11227.214636406508
1086411,2019,12663.796581412545
1086411,2020,13607.700321541426
1086411,2021,15056.629131082225
1064169,2019,12614.73351148964
1064169,2020,14629.725819588859
1064169,2021,16377.155869114054
1004778,2019,7700.399322215356
1004778,2020,7228.697653801317
1004778,2021,8137.748038465879
1004961,2019,7653.615251592528
1004961,2020,7421.961832580754
1004961,2021,8297.260422471636
1015731,2019,9318.644760174779
1015731,2020,9149.235804572569
1015731,2021,10240.439648193176
1013977,2019,8550.608971007794
1013977,2020,8696.068717542918
1013977,2021,9687.686985843671
1007848,2019,7570.84769746052
1007848,2020,7059.871075076459
1007848,2021,7940.485127708009
1087937,2019,11060.670941048116
1087937,2020,10081.416780268066
1087937,2021,11396.76007160072
1082253,2019,11323.740157962186
1082253,2020,11474.794808170565
1082253,2021,12803.446846383787
1004625,2019,7853.338399838475
1004625,2020,7592.072929524686
1004625,2021,8497.818067894974
1008307,2019,8138.160733441106
1008307,2020,7948.848438183154
1008307,2021,8931.97727748695
1028752,2019,11987.461544651984
1028752,2020,12336.647556733544
1028752,2021,13817.767574638227
1087844,2019,7743.174443504761
1087844,2020,7928.2702535002645
1087844,2021,8793.5101108372
1086280,2019,11348.701817622534
1086280,2020,11732.245842186523
1086280,2021,13081.803133644202
1003945,2019,7996.356419980717
1003945,2020,7790.549686749474
1003945,2021,8757.496923906256
1052565,2019,14180.705736852635
1052565,2020,14244.067339012514
1052565,2021,16027.90382106913
1001104,2019,7207.697228847768
1001104,2020,6445.67027225343
1001104,2021,7263.010275110069
1090558,2019,13228.559686893826
1090558,2020,14909.543073951045
1090558,2021,16776.501511055012
1008076,2019,7275.266581062956
1008076,2020,7447.990530557375
1008076,2021,8350.56568823754
1081216,2019,11102.501367222309
1081216,2020,10576.9707863557
1081216,2021,11777.273840077447
1009105,2019,7535.102064009339
1009105,2020,6910.198590415833
1009105,2021,7715.918032595699
1083033,2019,7356.476664858775
1083033,2020,6692.144463763466
1083033,2021,7463.645638334196
1082342,2019,12464.317291300476
1082342,2020,12470.87847593884
1082342,2021,13864.708764624396
1084029,2019,10685.66667469617
1084029,2020,11851.32004570648
1084029,2021,13262.037439632777
1004175,2019,8710.050985790358
1004175,2020,8888.795131809682
1004175,2021,10002.54361499854
1024961,2019,10779.67751112608
1024961,2020,10824.575882350186
1024961,2021,12070.543039718796
1000859,2019,5999.038043971334
1000859,2020,6106.673550330979
1000859,2021,6881.443915699915
1010918,2019,7299.101568175181
1010918,2020,7507.730948696754
1010918,2021,8391.695304516832
1041530,2019,11992.97009855171
1041530,2020,11934.776678205337
1041530,2021,13395.715251616257
1015905,2019,10202.090363815765
1015905,2020,10024.42476792618
1015905,2021,11124.76091881549
1010417,2019,16805.702867145825
1010417,2020,17608.74182644549
1010417,2021,19776.668360915748
1026668,2019,12086.488177258521
1026668,2020,11639.069248186303
1026668,2021,12984.079916194465
